LSOA21CD,LSOA21NM,GlobalID,EVCI2024,EVCI2023,EVCI2022,EVCI2021,EVCI2020,EVCI2019,EVCI2018,EVCI2017,EVCI2015,EVCI2013,EVCI2012,Fuel,Keepership,y2024Q2,y2024Q1,y2023Q4,y2023Q3,y2023Q2,y2023Q1,y2022Q4,y2022Q3,y2022Q2,y2022Q1,y2021Q4,y2021Q3,y2021Q2,y2021Q1,y2020Q4,y2020Q3,y2020Q2,y2020Q1,y2019Q4,y2019Q3,y2019Q2,y2019Q1,y2018Q4,y2018Q3,y2018Q2,y2018Q1,y2017Q4,y2017Q3,y2017Q2,y2017Q1,y2016Q4,y2016Q3,y2016Q2,y2016Q1,y2015Q4,y2015Q3,y2015Q2,y2015Q1,y2014Q4,y2014Q3,y2014Q2,y2014Q1,y2013Q4,y2013Q3,y2013Q2,y2013Q1,y2012Q4,y2012Q3,y2012Q2,y2012Q1,y2011Q4
E01001407,Enfield 005A,589a4705-60c8-4d1d-90f2-6ae3f25eac7d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,26.0,24.0,23.0,22.0,21.0,19.0,18.0,17.0,17.0,20.0,17.0,14.0,11.0,11.0,8.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001408,Enfield 004A,cb18b826-91a0-4c36-84f8-7db49757aa2f,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,22.0,18.0,16.0,17.0,15.0,14.0,12.0,10.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,2.5,2.5,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
E01001409,Enfield 005B,4b40d0bd-7089-4f97-85ed-c1443cf10410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,29.0,23.0,20.0,19.0,17.0,16.0,16.0,14.0,14.0,14.0,16.0,11.0,10.0,8.0,7.0,8.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001410,Enfield 005C,fbc0a075-38c4-4cf0-96e7-c3c28b396b76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,32.0,27.0,23.0,21.0,22.0,17.0,17.0,16.0,16.0,14.0,13.0,13.0,10.0,8.0,9.0,8.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001411,Enfield 004B,707f29a2-79dc-4fef-9ebf-6d722b0e6cc7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,26.0,22.0,20.0,19.0,16.0,14.0,14.0,14.0,12.0,11.0,9.0,7.0,7.0,5.0,5.0,5.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001412,Enfield 004C,d2f08804-8b39-4362-80d4-bb2c3134109f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,68.0,70.0,64.0,57.0,55.0,50.0,47.0,40.0,39.0,36.0,30.0,28.0,25.0,23.0,23.0,22.0,19.0,19.0,14.0,14.0,11.0,10.0,9.0,9.0,6.0,6.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001413,Enfield 004D,9710319a-d4dc-425f-bbec-797068d407cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,36.0,35.0,34.0,34.0,32.0,28.0,27.0,25.0,20.0,16.0,16.0,15.0,12.0,10.0,9.0,8.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001414,Enfield 004E,cde5372f-200d-4f1d-b4a7-eb815b736f75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,12.0,9.0,9.0,9.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001415,Enfield 011A,dfb7de1d-ddff-404d-998b-cad05d7431da,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,137.0,134.0,136.0,118.0,101.0,83.0,76.0,70.0,53.0,46.0,43.0,29.0,12.0,12.0,10.0,9.0,6.0,6.0,2.5,2.5,6.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
E01001416,Enfield 013A,899e4ec4-a0b1-4f7b-aae0-00fdc32ec4c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,61.0,55.0,51.0,47.0,40.0,35.0,33.0,31.0,27.0,21.0,18.0,17.0,13.0,8.0,7.0,6.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001417,Enfield 011B,4e4e3cdd-6d6e-43f0-9d6b-70d36186e2d0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,170.0,156.0,152.0,134.0,130.0,121.0,115.0,100.0,88.0,79.0,73.0,59.0,58.0,55.0,47.0,36.0,31.0,32.0,27.0,21.0,20.0,17.0,17.0,17.0,17.0,17.0,16.0,11.0,9.0,11.0,9.0,8.0,8.0,8.0,8.0,7.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01001418,Enfield 011C,b16a6506-e1db-48cd-a9a2-65327414acac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,36.0,34.0,33.0,34.0,26.0,22.0,21.0,17.0,15.0,13.0,15.0,13.0,9.0,9.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5
E01001419,Enfield 020A,f78594d1-bc78-41e1-a218-ffb2c70cbdf1,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,35.0,33.0,33.0,32.0,29.0,26.0,23.0,22.0,22.0,22.0,21.0,14.0,17.0,13.0,12.0,10.0,10.0,10.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001420,Enfield 020B,e22134b4-1a75-4c12-9981-1729158fe0f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,31.0,27.0,24.0,22.0,19.0,17.0,15.0,13.0,13.0,14.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001421,Enfield 020C,7f978afe-0c9e-44e7-923b-10d5ff0ff65d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,22.0,22.0,23.0,19.0,17.0,16.0,15.0,14.0,14.0,15.0,14.0,13.0,12.0,12.0,12.0,11.0,9.0,9.0,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
E01001422,Enfield 011D,af760d17-4b3d-42c2-badd-eb085dfc6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,118.0,112.0,112.0,108.0,100.0,94.0,85.0,78.0,74.0,67.0,65.0,55.0,48.0,48.0,40.0,36.0,37.0,32.0,29.0,24.0,22.0,20.0,13.0,10.0,12.0,11.0,10.0,10.0,10.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001423,Enfield 027A,c3347b60-1a25-4187-9bba-6753c8ea4f3c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,20.0,20.0,20.0,19.0,17.0,15.0,14.0,12.0,10.0,8.0,8.0,9.0,9.0,8.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001424,Enfield 030A,00667668-eaf5-4fa7-9943-923d1aef1d57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,11.0,11.0,10.0,13.0,14.0,11.0,10.0,7.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001425,Enfield 027B,2b9da962-3c08-4379-9b81-3d82da0ef8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,17.0,13.0,12.0,11.0,10.0,9.0,7.0,6.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001426,Enfield 030B,97fbbdd0-2270-4975-a2fa-d9de0ec86ba8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,11.0,10.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001427,Enfield 030C,f1f404be-3780-4c1c-8567-e4609a2c0d9e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,36.0,35.0,31.0,25.0,22.0,23.0,17.0,19.0,18.0,19.0,20.0,13.0,13.0,14.0,12.0,11.0,12.0,12.0,10.0,11.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001428,Enfield 027C,b1619e7c-8f81-4fc8-ad43-4d0b64386be7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,20.0,16.0,15.0,12.0,13.0,12.0,13.0,12.0,12.0,11.0,8.0,8.0,7.0,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0
E01001429,Enfield 030D,ae175cfa-9c3d-4f57-8b6c-503c54dc0e23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,19.0,18.0,14.0,12.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001430,Enfield 030E,7a765256-9596-41cf-acb6-6790cc20d056,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,14.0,12.0,10.0,9.0,9.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001431,Enfield 033A,0f219007-6f50-443f-a4c8-0bee8fcea7ba,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,14.0,12.0,11.0,7.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,5.0,6.0,6.0,8.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001432,Enfield 033B,cdd53264-5780-4b79-aa0e-f08a8432fb54,8.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,65.0,47.0,46.0,43.0,41.0,34.0,33.0,30.0,20.0,19.0,18.0,18.0,13.0,13.0,15.0,12.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001433,Enfield 007A,650d79d8-e99a-478f-9fb3-38ca9ba2fc06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,18.0,18.0,15.0,14.0,12.0,11.0,10.0,10.0,8.0,8.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01001434,Enfield 007B,6bde339d-af95-464e-a9bb-196bbb102e7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,13.0,13.0,13.0,14.0,12.0,10.0,8.0,8.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001435,Enfield 007C,a798ca07-c285-43d0-aedf-ba8be5c21a3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,18.0,13.0,13.0,8.0,7.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001436,Enfield 007D,4670a3bf-3f5d-4736-8848-b4134a1e3380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,22.0,20.0,20.0,16.0,15.0,12.0,11.0,11.0,12.0,9.0,8.0,8.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001437,Enfield 014A,cf560d85-33a9-493e-8c87-a08181e4f1a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,104.0,101.0,95.0,84.0,73.0,60.0,52.0,50.0,47.0,42.0,40.0,39.0,37.0,37.0,28.0,25.0,23.0,18.0,16.0,14.0,11.0,10.0,10.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.0,5.0
E01001438,Enfield 007E,fbde1341-6131-4ac9-b6ac-efa2c92fbdef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,13.0,11.0,9.0,10.0,7.0,7.0,5.0,6.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001439,Enfield 006A,68cc7f03-cb37-4f0c-8825-2f00367f1381,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,26.0,23.0,19.0,17.0,18.0,11.0,9.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001440,Enfield 012A,f2d6b0c3-b6ee-42f6-acef-d420dcd7ffa2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,22.0,24.0,20.0,17.0,15.0,15.0,14.0,13.0,13.0,13.0,13.0,10.0,9.0,8.0,8.0,5.0,6.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0
E01001441,Enfield 006B,c1977355-9d98-4e08-8cef-a49320fa49d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,14.0,12.0,13.0,10.0,7.0,8.0,10.0,10.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001442,Enfield 002A,fdb84bd5-d86b-4ef6-9073-2f0bd9881f08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,20.0,18.0,11.0,11.0,10.0,9.0,7.0,6.0,6.0,5.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001444,Enfield 001A,100b5bc1-4a75-4809-8fdc-3775c283f4ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,18.0,15.0,14.0,14.0,13.0,11.0,10.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001445,Enfield 003B,090d9e9e-99c0-4314-9b88-c47df7fc4bd2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,97.0,88.0,79.0,52.0,71.0,63.0,60.0,53.0,44.0,39.0,27.0,19.0,20.0,20.0,22.0,21.0,19.0,18.0,17.0,12.0,11.0,11.0,11.0,8.0,7.0,7.0,8.0,8.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5
E01001446,Enfield 001B,5c9b2e0e-b7f4-494b-b648-e6ea8a93a1e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,19.0,20.0,17.0,17.0,15.0,14.0,12.0,9.0,9.0,7.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001447,Enfield 003C,f7607bec-b206-4cba-b4ba-ab407f47ff51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,24.0,26.0,21.0,18.0,15.0,15.0,12.0,12.0,12.0,12.0,11.0,8.0,9.0,8.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001448,Enfield 003D,f5332d1e-4e23-4f73-aff4-b4bf15d422dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,18.0,15.0,14.0,14.0,11.0,10.0,8.0,8.0,8.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001449,Enfield 003E,cef1749c-49ae-4fda-862e-4b267ece3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,37.0,30.0,27.0,23.0,23.0,20.0,16.0,12.0,13.0,11.0,9.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001450,Enfield 015C,1bc546e8-cbd9-41f2-a9ed-50dece2ac148,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,19.0,19.0,19.0,18.0,17.0,17.0,15.0,16.0,15.0,13.0,12.0,7.0,2.5,5.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001451,Enfield 017A,3b81fc5e-e311-4e7d-aadc-55fcaa5e90d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,31.0,29.0,29.0,27.0,26.0,24.0,24.0,23.0,22.0,19.0,16.0,12.0,11.0,10.0,7.0,7.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
E01001452,Enfield 017B,324c478f-319e-43ab-ab2c-81be04e4a9f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,46.0,43.0,38.0,33.0,29.0,27.0,23.0,20.0,22.0,20.0,16.0,13.0,13.0,11.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
